team_a_name,team_a_score,team_b_name,team_b_score,winner
reference_random,-1072,AAAKJ,1072,AAAKJ
Kappa Sigma C Team,-469,Boners '22,469,Boners '22
my bad,-593,Bananarchist,593,Bananarchist
reference_lecture_1,8037,reference_random,-8037,reference_lecture_1
andrew's bots,831,<^-^>,-831,andrew's bots
preflop all in,-943,Bananarchist,943,Bananarchist
Third Mid,-353,GoKinCobra,353,GoKinCobra
IeetChips,4796,No One,-4796,IeetChips
Daniel Negreanu,-1812,my bad,1812,my bad
reference_random,-1319,:),1319,:)
AlphaOne,193,pkr face,-193,AlphaOne
LadyMooseLizardPhi,235,ChocolateWarriors,-235,LadyMooseLizardPhi
<^-^>,-626,Jeff Lynne,626,Jeff Lynne
AAAKJ,1492,reference_random,-1492,AAAKJ
Team Name,-319,YEE,319,YEE
Bananarchist,762,preflop all in,-762,Bananarchist
AlphaOne,-367,Flush Boys,367,Flush Boys
21,-199,PotHotBot,199,PotHotBot
AAAKJ,318,Heffalump Rangers,-318,AAAKJ
Queens Club,-323,Army Leggy,323,Army Leggy
Daniel Negreanu,44,Boners '22,-44,Daniel Negreanu
GoKinCobra,1050,B),-1050,GoKinCobra
Hurrikeynes,-1434,<^-^>,1434,<^-^>
BadBeatBot,2181,B),-2181,BadBeatBot
Third Mid,-169,AAAKJ,169,AAAKJ
BadBeatBot,-5592,my bad,5592,my bad
Power JEM ,1877,player1,-1877,Power JEM 
AP,-1331,Icy,1331,Icy
BadBeatBot,85,Army Leggy,-85,BadBeatBot
:),5,Blind Plays,-5,:)
my bad,4610,<^-^>,-4610,my bad
preflop all in,-2893,andrew's bots,2893,andrew's bots
IeetChips,-244,player1,244,player1
yeet,-3804,PokerBrots,3804,PokerBrots
preflop all in,463,Boners '22,-463,preflop all in
:),-29,BadBeatBot,29,BadBeatBot
Team Name,584,YEE,-584,Team Name
player1,35,Kappa Sigma C Team,-35,player1
Heffalump Rangers,-7857,Icy,7857,Icy
reference_random,-8730,andrew's bots,8730,andrew's bots
reference_staff,-26,maybenot,26,maybenot
PotHotBot,466,ChocolateWarriors,-466,PotHotBot
21,245,reference_staff,-245,21
pkr face,-279,PokerBrots,279,PokerBrots
Bananarchist,250,Kappa Sigma C Team,-250,Bananarchist
IeetChips,-104,Heffalump Rangers,104,Heffalump Rangers
GoKinCobra,368,YEE,-368,GoKinCobra
AlphaOne,181,Kappa Sigma C Team,-181,AlphaOne
<^-^>,-5019,my bad,5019,my bad
Team Name,-465,Blind Plays,465,Blind Plays
reference_lecture_1,-917,Blind Plays,917,Blind Plays
ChocolateWarriors,-577,AlphaOne,577,AlphaOne
SWEET BUT SALTY,201,Kappa Sigma C Team,-201,SWEET BUT SALTY
<^-^>,-160,AlphaOne,160,AlphaOne
reference_random,-1071,Diamond Dogs,1071,Diamond Dogs
TeamRocket,-23,:),23,:)
kaonashi,-240,AlphaOne,240,AlphaOne
player1,213,Kappa Sigma C Team,-213,player1
Daniel Negreanu,168,andrew's bots,-168,Daniel Negreanu
Heffalump Rangers,-404,AAAKJ,404,AAAKJ
player1,-345,preflop all in,345,preflop all in
Hurrikeynes,-953,GoKinCobra,953,GoKinCobra
andrew's bots,1557,<^-^>,-1557,andrew's bots
SWEET BUT SALTY,759,BadBeatBot,-759,SWEET BUT SALTY
Team Name,1224,AP,-1224,Team Name
Jigglybluff,-734,testing,734,testing
GoKinCobra,-155,pls STOP we BROKE,155,pls STOP we BROKE
LadyMooseLizardPhi,-1412,BluffBot,1412,BluffBot
Queens Club,-1343,GoKinCobra,1343,GoKinCobra
Flush Boys,3,IeetChips,-3,Flush Boys
Boners '22,55,21,-55,Boners '22
GoKinCobra,953,ChocolateWarriors,-953,GoKinCobra
fleabitten,-315,preflop all in,315,preflop all in
Jigglybluff,214,Team Name,-214,Jigglybluff
CC Star,3790,player1,-3790,CC Star
reference_lecture_1,-265,PotHotBot,265,PotHotBot
IeetChips,-771,my bad,771,my bad
reference_lecture_1,314,reference_random,-314,reference_lecture_1
Team Name,-517,PotHotBot,517,PotHotBot
Power JEM ,-1872,B),1872,B)
kaonashi,480,Icy,-480,kaonashi
:),838,BluffBot,-838,:)
my bad,332,IeetChips,-332,my bad
:),-1165,Queens Club,1165,Queens Club
LadyMooseLizardPhi,-412,pls STOP we BROKE,412,pls STOP we BROKE
IeetChips,-733,reference_lecture_2,733,reference_lecture_2
yeet,-227,fleabitten,227,fleabitten
SWEET BUT SALTY,-354,PotHotBot,354,PotHotBot
BadBeatBot,333,Heffalump Rangers,-333,BadBeatBot
yeet,-545,Daniel Negreanu,545,Daniel Negreanu
Kappa Sigma C Team,-456,Boners '22,456,Boners '22
Diamond Dogs,-183,SWEET BUT SALTY,183,SWEET BUT SALTY
Army Leggy,-184,maybenot,184,maybenot
Daniel Negreanu,13,Blind Plays,-13,Daniel Negreanu
Heffalump Rangers,-337,AlphaOne,337,AlphaOne
my bad,6872,AP,-6872,my bad
BadBeatBot,194,Army Leggy,-194,BadBeatBot
LadyMooseLizardPhi,-1034,PokerBrots,1034,PokerBrots
reference_checkcall,-532,GoKinCobra,532,GoKinCobra
reference_staff,1088,yeet,-1088,reference_staff
testing,-149,SWEET BUT SALTY,149,SWEET BUT SALTY
No One,-4789,IeetChips,4789,IeetChips
TeamRocket,-252,Third Mid,252,Third Mid
Flush Boys,901,reference_random,-901,Flush Boys
player1,-1860,Power JEM ,1860,Power JEM 
SWEET BUT SALTY,-2222,andrew's bots,2222,andrew's bots
Diamond Dogs,-451,reference_lecture_2,451,reference_lecture_2
pkr face,-240,Boners '22,240,Boners '22
Heffalump Rangers,614,Hurrikeynes,-614,Heffalump Rangers
reference_lecture_1,-1062,kaonashi,1062,kaonashi
BadBeatBot,149,YEE,-149,BadBeatBot
maybenot,719,AP,-719,maybenot
PotHotBot,73,Army Leggy,-73,PotHotBot
Flush Boys,172,Kappa Sigma C Team,-172,Flush Boys
testing,1321,IeetChips,-1321,testing
No One,-4709,:),4709,:)
SWEET BUT SALTY,244,Diamond Dogs,-244,SWEET BUT SALTY
my bad,4728,BadBeatBot,-4728,my bad
reference_lecture_1,-973,Diamond Dogs,973,Diamond Dogs
kaonashi,87,Jeff Lynne,-87,kaonashi
reference_staff,1764,testing,-1764,reference_staff
YEE,312,Team Name,-312,YEE
PotHotBot,-1527,testing,1527,testing
IeetChips,-2,¡WHAM!,2,¡WHAM!
Power JEM ,-2066,<^-^>,2066,<^-^>
21,-256,maybenot,256,maybenot
reference_lecture_1,-9120,<^-^>,9120,<^-^>
kaonashi,-165,SWEET BUT SALTY,165,SWEET BUT SALTY
¡WHAM!,-191,TeamRocket,191,TeamRocket
Kappa Sigma C Team,-557,Daniel Negreanu,557,Daniel Negreanu
reference_staff,-452,PotHotBot,452,PotHotBot
Power JEM ,-104,Boners '22,104,Boners '22
IeetChips,-1,Blind Plays,1,Blind Plays
BluffBot,-2054,testing,2054,testing
testing,1061,ChocolateWarriors,-1061,testing
Flush Boys,602,Queens Club,-602,Flush Boys
<^-^>,4279,BluffBot,-4279,<^-^>
IeetChips,749,AP,-749,IeetChips
reference_checkcall,-1090,TeamRocket,1090,TeamRocket
testing,-953,preflop all in,953,preflop all in
YEE,-754,<^-^>,754,<^-^>
reference_random,-1653,A.L.O.E.,1653,A.L.O.E.
pkr face,327,IeetChips,-327,pkr face
Jeff Lynne,638,BadBeatBot,-638,Jeff Lynne
testing,-2617,Army Leggy,2617,Army Leggy
Third Mid,709,Hurrikeynes,-709,Third Mid
reference_random,-3062,B),3062,B)
Icy,-276,21,276,21
Boners '22,259,Icy,-259,Boners '22
fleabitten,367,Diamond Dogs,-367,fleabitten
reference_lecture_1,-891,kaonashi,891,kaonashi
Kappa Sigma C Team,-9676,reference_lecture_2,9676,reference_lecture_2
reference_checkcall,-8779,Kappa Sigma C Team,8779,Kappa Sigma C Team
pkr face,1426,reference_lecture_2,-1426,pkr face
CC Star,-11561,my bad,11561,my bad
Team Name,1132,IeetChips,-1132,Team Name
Jigglybluff,-25,Boners '22,25,Boners '22
reference_lecture_2,-2601,Icy,2601,Icy
Diamond Dogs,227,reference_lecture_2,-227,Diamond Dogs
Boners '22,-208,TeamRocket,208,TeamRocket
Icy,7049,Heffalump Rangers,-7049,Icy
21,1049,reference_lecture_1,-1049,21
Heffalump Rangers,-375,Jigglybluff,375,Jigglybluff
kaonashi,-320,SWEET BUT SALTY,320,SWEET BUT SALTY
Hurrikeynes,-759,IeetChips,759,IeetChips
No One,-4749,Queens Club,4749,Queens Club
yeet,-1272,pkr face,1272,pkr face
ChocolateWarriors,-553,Blind Plays,553,Blind Plays
<^-^>,8121,BadBeatBot,-8121,<^-^>
Diamond Dogs,-242,:),242,:)
Diamond Dogs,439,pkr face,-439,Diamond Dogs
TeamRocket,530,yeet,-530,TeamRocket
pkr face,102,<^-^>,-102,pkr face
Flush Boys,5671,No One,-5671,Flush Boys
maybenot,2047,B),-2047,maybenot
PokerBrots,846,ChocolateWarriors,-846,PokerBrots
Blind Plays,-404,Heffalump Rangers,404,Heffalump Rangers
YEE,118,:),-118,YEE
yeet,-229,SWEET BUT SALTY,229,SWEET BUT SALTY
Daniel Negreanu,29,Bananarchist,-29,Daniel Negreanu
pkr face,3791,reference_staff,-3791,pkr face
IeetChips,-175,fleabitten,175,fleabitten
Jigglybluff,379,Army Leggy,-379,Jigglybluff
fleabitten,392,Kappa Sigma C Team,-392,fleabitten
Icy,4364,BluffBot,-4364,Icy
Hurrikeynes,-666,¡WHAM!,666,¡WHAM!
21,-7626,pkr face,7626,pkr face
my bad,4726,CC Star,-4726,my bad
reference_random,-662,kaonashi,662,kaonashi
Daniel Negreanu,-11,maybenot,11,maybenot
reference_staff,17,Jeff Lynne,-17,reference_staff
reference_random,-3138,B),3138,B)
fleabitten,124,Heffalump Rangers,-124,fleabitten
TeamRocket,138,maybenot,-138,TeamRocket
TeamRocket,-18000,reference_checkcall,18000,reference_checkcall
preflop all in,-319,Jigglybluff,319,Jigglybluff
AlphaOne,-348,Boners '22,348,Boners '22
fleabitten,-322,AlphaOne,322,AlphaOne
21,-8,kaonashi,8,kaonashi
pls STOP we BROKE,-119,Jigglybluff,119,Jigglybluff
Heffalump Rangers,-2567,Queens Club,2567,Queens Club
maybenot,4,IeetChips,-4,maybenot
player1,-5364,reference_lecture_2,5364,reference_lecture_2
Third Mid,-353,testing,353,testing
reference_lecture_2,18254,reference_random,-18254,reference_lecture_2
PotHotBot,-447,maybenot,447,maybenot
:),-437,Daniel Negreanu,437,Daniel Negreanu
kaonashi,603,Team Name,-603,kaonashi
B),1238,pkr face,-1238,B)
AAAKJ,140,PokerBrots,-140,AAAKJ
Jeff Lynne,353,reference_staff,-353,Jeff Lynne
PokerBrots,-243,21,243,21
Jigglybluff,48,andrew's bots,-48,Jigglybluff
No One,470,Power JEM ,-470,No One
LadyMooseLizardPhi,771,Queens Club,-771,LadyMooseLizardPhi
Flush Boys,-2411,Power JEM ,2411,Power JEM 
GoKinCobra,2735,No One,-2735,GoKinCobra
Queens Club,-711,YEE,711,YEE
Bananarchist,-210,21,210,21
Hurrikeynes,246,B),-246,Hurrikeynes
LadyMooseLizardPhi,-1041,preflop all in,1041,preflop all in
reference_checkcall,-659,BadBeatBot,659,BadBeatBot
ChocolateWarriors,179,Hurrikeynes,-179,ChocolateWarriors
21,-106,andrew's bots,106,andrew's bots
PokerBrots,913,Army Leggy,-913,PokerBrots
my bad,5206,LadyMooseLizardPhi,-5206,my bad
Diamond Dogs,-1557,andrew's bots,1557,andrew's bots
Daniel Negreanu,1069,reference_checkcall,-1069,Daniel Negreanu
Daniel Negreanu,1203,reference_checkcall,-1203,Daniel Negreanu
reference_lecture_1,-988,Daniel Negreanu,988,Daniel Negreanu
maybenot,-166,YEE,166,YEE
PokerBrots,407,TeamRocket,-407,PokerBrots
LadyMooseLizardPhi,-238,pls STOP we BROKE,238,pls STOP we BROKE
reference_checkcall,-256,Heffalump Rangers,256,Heffalump Rangers
pkr face,1189,Hurrikeynes,-1189,pkr face
testing,-4043,my bad,4043,my bad
AP,-1200,Team Name,1200,Team Name
Daniel Negreanu,12,Blind Plays,-12,Daniel Negreanu
Third Mid,402,A.L.O.E.,-402,Third Mid
CC Star,-98,pls STOP we BROKE,98,pls STOP we BROKE
yeet,-253,YEE,253,YEE
Jigglybluff,78,YEE,-78,Jigglybluff
player1,4,Team Name,-4,player1
preflop all in,426,Power JEM ,-426,preflop all in
reference_checkcall,-961,AlphaOne,961,AlphaOne
pls STOP we BROKE,-273,Boners '22,273,Boners '22
Army Leggy,-3,maybenot,3,maybenot
Icy,2429,21,-2429,Icy
Daniel Negreanu,-345,Jeff Lynne,345,Jeff Lynne
Icy,-124,maybenot,124,maybenot
ChocolateWarriors,-839,CC Star,839,CC Star
Icy,-752,GoKinCobra,752,GoKinCobra
:),-57,¡WHAM!,57,¡WHAM!
pls STOP we BROKE,-1618,B),1618,B)
Army Leggy,1298,A.L.O.E.,-1298,Army Leggy
Jeff Lynne,1133,A.L.O.E.,-1133,Jeff Lynne
:),-63,Bananarchist,63,Bananarchist
reference_lecture_2,807,Third Mid,-807,reference_lecture_2
:),682,A.L.O.E.,-682,:)
AAAKJ,163,Flush Boys,-163,AAAKJ
AlphaFish,-505,Flush Boys,505,Flush Boys
ChocolateWarriors,-937,Army Leggy,937,Army Leggy
PokerBrots,8181,reference_checkcall,-8181,PokerBrots
BluffBot,-335,pls STOP we BROKE,335,pls STOP we BROKE
AlphaFish,-311,Flush Boys,311,Flush Boys
player1,-221,A.L.O.E.,221,A.L.O.E.
player1,3984,No One,-3984,player1
Blind Plays,-383,kaonashi,383,kaonashi
Icy,-73,¡WHAM!,73,¡WHAM!
fleabitten,240,Bananarchist,-240,fleabitten
Power JEM ,-171,Icy,171,Icy
AP,-707,Third Mid,707,Third Mid
IeetChips,-1,player1,1,player1
Blind Plays,466,Team Name,-466,Blind Plays
CC Star,3034,pkr face,-3034,CC Star
Queens Club,-805,Jigglybluff,805,Jigglybluff
CC Star,-426,maybenot,426,maybenot
reference_checkcall,-857,SWEET BUT SALTY,857,SWEET BUT SALTY
pkr face,1612,Bananarchist,-1612,pkr face
Bananarchist,-553,Jigglybluff,553,Jigglybluff
Kappa Sigma C Team,-438,AAAKJ,438,AAAKJ
Queens Club,-1165,PotHotBot,1165,PotHotBot
Army Leggy,878,Blind Plays,-878,Army Leggy
B),-1807,Diamond Dogs,1807,Diamond Dogs
Kappa Sigma C Team,-3623,Queens Club,3623,Queens Club
Army Leggy,34007,No One,-34007,Army Leggy
Flush Boys,50,my bad,-50,Flush Boys
fleabitten,9,YEE,-9,fleabitten
fleabitten,2,Blind Plays,-2,fleabitten
my bad,124,Daniel Negreanu,-124,my bad
player1,204,A.L.O.E.,-204,player1
SWEET BUT SALTY,694,A.L.O.E.,-694,SWEET BUT SALTY
ChocolateWarriors,-1376,BadBeatBot,1376,BadBeatBot
Bananarchist,911,reference_lecture_1,-911,Bananarchist
Jigglybluff,302,reference_staff,-302,Jigglybluff
Flush Boys,150,Diamond Dogs,-150,Flush Boys
Power JEM ,-39023,Kappa Sigma C Team,39023,Kappa Sigma C Team
Third Mid,575,A.L.O.E.,-575,Third Mid
No One,-4498,¡WHAM!,4498,¡WHAM!
BadBeatBot,-140,maybenot,140,maybenot
Icy,974,<^-^>,-974,Icy
reference_staff,992,IeetChips,-992,reference_staff
GoKinCobra,526,Blind Plays,-526,GoKinCobra
<^-^>,-2420,testing,2420,testing
Daniel Negreanu,1029,reference_lecture_1,-1029,Daniel Negreanu
TeamRocket,-259,Third Mid,259,Third Mid
testing,-790,Army Leggy,790,Army Leggy
Flush Boys,68,Team Name,-68,Flush Boys
Flush Boys,-773,Army Leggy,773,Army Leggy
LadyMooseLizardPhi,66,Power JEM ,-66,LadyMooseLizardPhi
Third Mid,220,yeet,-220,Third Mid
Jeff Lynne,846,SWEET BUT SALTY,-846,Jeff Lynne
AP,-1182,yeet,1182,yeet
A.L.O.E.,-289,Diamond Dogs,289,Diamond Dogs
GoKinCobra,909,reference_staff,-909,GoKinCobra
maybenot,524,player1,-524,maybenot
Team Name,4570,Kappa Sigma C Team,-4570,Team Name
reference_checkcall,-924,Blind Plays,924,Blind Plays
PotHotBot,214,<^-^>,-214,PotHotBot
Power JEM ,-3679,reference_staff,3679,reference_staff
YEE,90,Army Leggy,-90,YEE
A.L.O.E.,-830,pkr face,830,pkr face
Jigglybluff,3,Blind Plays,-3,Jigglybluff
Flush Boys,-64,Jigglybluff,64,Jigglybluff
Boners '22,752,Hurrikeynes,-752,Boners '22
SWEET BUT SALTY,766,Hurrikeynes,-766,SWEET BUT SALTY
:),-89,Jigglybluff,89,Jigglybluff
pkr face,1265,AP,-1265,pkr face
my bad,1220,BluffBot,-1220,my bad
maybenot,128,Icy,-128,maybenot
B),-1362,fleabitten,1362,fleabitten
Flush Boys,-144,AAAKJ,144,AAAKJ
kaonashi,126,Army Leggy,-126,kaonashi
AAAKJ,39,Blind Plays,-39,AAAKJ
A.L.O.E.,-278,pkr face,278,pkr face
pkr face,-31,¡WHAM!,31,¡WHAM!
BadBeatBot,-4593,reference_staff,4593,reference_staff
:),-408,Boners '22,408,Boners '22
Team Name,15506,reference_random,-15506,Team Name
Hurrikeynes,-1533,Army Leggy,1533,Army Leggy
GoKinCobra,621,yeet,-621,GoKinCobra
Diamond Dogs,6505,No One,-6505,Diamond Dogs
player1,-2354,<^-^>,2354,<^-^>
ChocolateWarriors,-1522,:),1522,:)
CC Star,1243,A.L.O.E.,-1243,CC Star
BluffBot,41541,reference_checkcall,-41541,BluffBot
maybenot,214,AlphaFish,-214,maybenot
fleabitten,134,:),-134,fleabitten
Diamond Dogs,-2327,andrew's bots,2327,andrew's bots
Boners '22,114,21,-114,Boners '22
GoKinCobra,813,Icy,-813,GoKinCobra
Hurrikeynes,-649,Blind Plays,649,Blind Plays
reference_random,-869,LadyMooseLizardPhi,869,LadyMooseLizardPhi
Jigglybluff,76,PokerBrots,-76,Jigglybluff
Hurrikeynes,-1490,reference_lecture_2,1490,reference_lecture_2
AlphaFish,-322,¡WHAM!,322,¡WHAM!
ChocolateWarriors,-969,Jeff Lynne,969,Jeff Lynne
B),-11617,my bad,11617,my bad
A.L.O.E.,-1175,reference_staff,1175,reference_staff
Heffalump Rangers,-656,Bananarchist,656,Bananarchist
maybenot,-122,AAAKJ,122,AAAKJ
AAAKJ,-206,Jigglybluff,206,Jigglybluff
AP,65,B),-65,AP
TeamRocket,-373,Third Mid,373,Third Mid
pls STOP we BROKE,305,Diamond Dogs,-305,pls STOP we BROKE
LadyMooseLizardPhi,304,reference_random,-304,LadyMooseLizardPhi
Kappa Sigma C Team,-27026,CC Star,27026,CC Star
BadBeatBot,359,Diamond Dogs,-359,BadBeatBot
Boners '22,-19017,reference_staff,19017,reference_staff
reference_lecture_2,9783,reference_checkcall,-9783,reference_lecture_2
yeet,-156,BadBeatBot,156,BadBeatBot
B),1385,testing,-1385,B)
pkr face,3048,player1,-3048,pkr face
<^-^>,-213,SWEET BUT SALTY,213,SWEET BUT SALTY
Bananarchist,-1008,<^-^>,1008,<^-^>
Flush Boys,685,AP,-685,Flush Boys
21,479,A.L.O.E.,-479,21
reference_random,863,Hurrikeynes,-863,reference_random
CC Star,-242,preflop all in,242,preflop all in
AlphaOne,292,Third Mid,-292,AlphaOne
pls STOP we BROKE,147,yeet,-147,pls STOP we BROKE
Power JEM ,-3266,my bad,3266,my bad
Bananarchist,-17,PotHotBot,17,PotHotBot
maybenot,386,LadyMooseLizardPhi,-386,maybenot
Diamond Dogs,-54,BadBeatBot,54,BadBeatBot
yeet,-255,SWEET BUT SALTY,255,SWEET BUT SALTY
A.L.O.E.,-1178,Kappa Sigma C Team,1178,Kappa Sigma C Team
preflop all in,-3476,my bad,3476,my bad
Bananarchist,166,pkr face,-166,Bananarchist
Hurrikeynes,-642,AlphaOne,642,AlphaOne
Icy,59,reference_lecture_2,-59,Icy
IeetChips,-1,Jeff Lynne,1,Jeff Lynne
¡WHAM!,554,ChocolateWarriors,-554,¡WHAM!
TeamRocket,981,LadyMooseLizardPhi,-981,TeamRocket
PotHotBot,939,preflop all in,-939,PotHotBot
fleabitten,392,IeetChips,-392,fleabitten
reference_checkcall,-2427,my bad,2427,my bad
yeet,722,reference_lecture_1,-722,yeet
player1,-1038,Boners '22,1038,Boners '22
Queens Club,957,Hurrikeynes,-957,Queens Club
kaonashi,960,reference_lecture_1,-960,kaonashi
BadBeatBot,-475,SWEET BUT SALTY,475,SWEET BUT SALTY
LadyMooseLizardPhi,-433,Queens Club,433,Queens Club
kaonashi,-144,Bananarchist,144,Bananarchist
Diamond Dogs,866,BluffBot,-866,Diamond Dogs
TeamRocket,-12505,BluffBot,12505,BluffBot
pkr face,1498,A.L.O.E.,-1498,pkr face
reference_random,-687,Bananarchist,687,Bananarchist
CC Star,-384,Diamond Dogs,384,Diamond Dogs
:),344,Daniel Negreanu,-344,:)
Icy,-516,PokerBrots,516,PokerBrots
Diamond Dogs,-330,pls STOP we BROKE,330,pls STOP we BROKE
Power JEM ,-3432,Icy,3432,Icy
BluffBot,24331,Power JEM ,-24331,BluffBot
Jigglybluff,37,Power JEM ,-37,Jigglybluff
reference_random,679,Hurrikeynes,-679,reference_random
PotHotBot,1754,B),-1754,PotHotBot
Team Name,-796,:),796,:)
reference_checkcall,9113,Blind Plays,-9113,reference_checkcall
Jigglybluff,531,AlphaFish,-531,Jigglybluff
my bad,1081,reference_lecture_1,-1081,my bad
Daniel Negreanu,-414,PotHotBot,414,PotHotBot
Heffalump Rangers,532,Flush Boys,-532,Heffalump Rangers
my bad,1828,SWEET BUT SALTY,-1828,my bad
Jeff Lynne,580,reference_staff,-580,Jeff Lynne
Blind Plays,-1528,PokerBrots,1528,PokerBrots
IeetChips,720,BluffBot,-720,IeetChips
Army Leggy,1271,CC Star,-1271,Army Leggy
preflop all in,1230,Queens Club,-1230,preflop all in
Army Leggy,-67,Boners '22,67,Boners '22
YEE,148,:),-148,YEE
reference_staff,-1098,reference_lecture_2,1098,reference_lecture_2
yeet,-1665,reference_staff,1665,reference_staff
testing,-464,maybenot,464,maybenot
testing,702,Blind Plays,-702,testing
BadBeatBot,-8423,Icy,8423,Icy
CC Star,-5878,PokerBrots,5878,PokerBrots
fleabitten,-360,reference_staff,360,reference_staff
kaonashi,349,Bananarchist,-349,kaonashi
ChocolateWarriors,146,Hurrikeynes,-146,ChocolateWarriors
PotHotBot,228,GoKinCobra,-228,PotHotBot
Jigglybluff,-27,Jeff Lynne,27,Jeff Lynne
Bananarchist,209,Diamond Dogs,-209,Bananarchist
<^-^>,1351,Bananarchist,-1351,<^-^>
Power JEM ,5525,maybenot,-5525,Power JEM 
ChocolateWarriors,1633,reference_random,-1633,ChocolateWarriors
reference_checkcall,-886,AAAKJ,886,AAAKJ
Bananarchist,122,CC Star,-122,Bananarchist
testing,342,maybenot,-342,testing
reference_lecture_1,-1777,Team Name,1777,Team Name
preflop all in,1061,reference_random,-1061,preflop all in
testing,3827,GoKinCobra,-3827,testing
B),849,player1,-849,B)
21,-12,maybenot,12,maybenot
Kappa Sigma C Team,-135,A.L.O.E.,135,A.L.O.E.
Jigglybluff,-160,PotHotBot,160,PotHotBot
Queens Club,-7,Blind Plays,7,Blind Plays
IeetChips,-253,<^-^>,253,<^-^>
pls STOP we BROKE,-396,andrew's bots,396,andrew's bots
preflop all in,1289,Queens Club,-1289,preflop all in
Jeff Lynne,805,Queens Club,-805,Jeff Lynne
Heffalump Rangers,-1551,preflop all in,1551,preflop all in
Boners '22,635,AlphaFish,-635,Boners '22
AAAKJ,1090,Queens Club,-1090,AAAKJ
BadBeatBot,-807,AlphaOne,807,AlphaOne
AlphaOne,-843,andrew's bots,843,andrew's bots
Jeff Lynne,771,AlphaFish,-771,Jeff Lynne
PotHotBot,614,ChocolateWarriors,-614,PotHotBot
preflop all in,556,kaonashi,-556,preflop all in
B),-785,player1,785,player1
pls STOP we BROKE,-148,SWEET BUT SALTY,148,SWEET BUT SALTY
AlphaOne,208,PokerBrots,-208,AlphaOne
CC Star,-277,Daniel Negreanu,277,Daniel Negreanu
:),87,GoKinCobra,-87,:)
Kappa Sigma C Team,27022,Power JEM ,-27022,Kappa Sigma C Team
Daniel Negreanu,-296,21,296,21
yeet,-581,andrew's bots,581,andrew's bots
TeamRocket,-182,YEE,182,YEE
AlphaFish,-836,Third Mid,836,Third Mid
Hurrikeynes,-145,ChocolateWarriors,145,ChocolateWarriors
YEE,573,Team Name,-573,YEE
player1,-1177,ChocolateWarriors,1177,ChocolateWarriors
Army Leggy,14,Power JEM ,-14,Army Leggy
Heffalump Rangers,-1534,Queens Club,1534,Queens Club
testing,790,yeet,-790,testing
Army Leggy,1906,CC Star,-1906,Army Leggy
AlphaFish,1056,:),-1056,AlphaFish
Jigglybluff,-308,maybenot,308,maybenot
Jigglybluff,-47,Jeff Lynne,47,Jeff Lynne
AlphaFish,418,Diamond Dogs,-418,AlphaFish
reference_lecture_1,500,AP,-500,reference_lecture_1
Jeff Lynne,4,IeetChips,-4,Jeff Lynne
testing,-2297,B),2297,B)
21,-349,GoKinCobra,349,GoKinCobra
kaonashi,799,Queens Club,-799,kaonashi
my bad,14594,B),-14594,my bad
AlphaFish,-411,Jigglybluff,411,Jigglybluff
¡WHAM!,262,Diamond Dogs,-262,¡WHAM!
LadyMooseLizardPhi,-570,TeamRocket,570,TeamRocket
reference_lecture_2,-285,fleabitten,285,fleabitten
SWEET BUT SALTY,684,Hurrikeynes,-684,SWEET BUT SALTY
Queens Club,3913,Power JEM ,-3913,Queens Club
kaonashi,294,:),-294,kaonashi
Flush Boys,-387,GoKinCobra,387,GoKinCobra
my bad,12234,reference_random,-12234,my bad
GoKinCobra,662,CC Star,-662,GoKinCobra
ChocolateWarriors,-1081,andrew's bots,1081,andrew's bots
AAAKJ,272,AlphaOne,-272,AAAKJ
Hurrikeynes,-601,Queens Club,601,Queens Club
Diamond Dogs,290,<^-^>,-290,Diamond Dogs
AlphaFish,-381,pls STOP we BROKE,381,pls STOP we BROKE
Boners '22,-365,Flush Boys,365,Flush Boys
YEE,-455,Third Mid,455,Third Mid
LadyMooseLizardPhi,-1339,yeet,1339,yeet
AP,-3264,PokerBrots,3264,PokerBrots
fleabitten,33,Army Leggy,-33,fleabitten
andrew's bots,-144,TeamRocket,144,TeamRocket
Kappa Sigma C Team,1353,Hurrikeynes,-1353,Kappa Sigma C Team
reference_staff,-110,AAAKJ,110,AAAKJ
Jigglybluff,324,BadBeatBot,-324,Jigglybluff
reference_random,-31964,yeet,31964,yeet
GoKinCobra,432,maybenot,-432,GoKinCobra
Bananarchist,87,pls STOP we BROKE,-87,Bananarchist
