team_a_name,team_a_score,team_b_name,team_b_score,winner
reference_checkcall,-907,kaonashi,907,kaonashi
GoKinCobra,-1027,Queens Club,1027,Queens Club
:),-191,Diamond Dogs,191,Diamond Dogs
AlphaOne,1009,reference_lecture_1,-1009,AlphaOne
pls STOP we BROKE,279,Power JEM ,-279,pls STOP we BROKE
BadBeatBot,967,¡WHAM!,-967,BadBeatBot
<^-^>,-224,BadBeatBot,224,BadBeatBot
my bad,5136,Power JEM ,-5136,my bad
reference_staff,10218,reference_checkcall,-10218,reference_staff
<^-^>,10994,reference_checkcall,-10994,<^-^>
reference_staff,2416,ChocolateWarriors,-2416,reference_staff
maybenot,139,BadBeatBot,-139,maybenot
Power JEM ,244,GoKinCobra,-244,Power JEM 
my bad,7627,reference_checkcall,-7627,my bad
IeetChips,780,reference_random,-780,IeetChips
PotHotBot,126,21,-126,PotHotBot
LadyMooseLizardPhi,297,Icy,-297,LadyMooseLizardPhi
Bananarchist,-2711,Heffalump Rangers,2711,Heffalump Rangers
21,1965,Jeff Lynne,-1965,21
Jeff Lynne,297,¡WHAM!,-297,Jeff Lynne
andrew's bots,1354,Flush Boys,-1354,andrew's bots
Hurrikeynes,-679,Jigglybluff,679,Jigglybluff
testing,947,Bananarchist,-947,testing
preflop all in,-520,AAAKJ,520,AAAKJ
PokerBrots,-171,PotHotBot,171,PotHotBot
Blind Plays,-13,BadBeatBot,13,BadBeatBot
Queens Club,-611,CC Star,611,CC Star
No One,-871,PotHotBot,871,PotHotBot
kaonashi,427,yeet,-427,kaonashi
SWEET BUT SALTY,329,testing,-329,SWEET BUT SALTY
PotHotBot,628,preflop all in,-628,PotHotBot
yeet,-8551,AlphaFish,8551,AlphaFish
preflop all in,652,reference_lecture_2,-652,preflop all in
Power JEM ,84,ChocolateWarriors,-84,Power JEM 
Bananarchist,-169,Boners '22,169,Boners '22
AlphaFish,26905,Blind Plays,-26905,AlphaFish
Heffalump Rangers,75,A.L.O.E.,-75,Heffalump Rangers
SWEET BUT SALTY,883,reference_checkcall,-883,SWEET BUT SALTY
Jeff Lynne,3,Blind Plays,-3,Jeff Lynne
ChocolateWarriors,-990,Kappa Sigma C Team,990,Kappa Sigma C Team
LadyMooseLizardPhi,4,Blind Plays,-4,LadyMooseLizardPhi
Boners '22,-103,maybenot,103,maybenot
ChocolateWarriors,-1029,B),1029,B)
AlphaOne,-448,:),448,:)
Daniel Negreanu,-244,my bad,244,my bad
Queens Club,-295,Kappa Sigma C Team,295,Kappa Sigma C Team
21,-98,PotHotBot,98,PotHotBot
Hurrikeynes,-767,Bananarchist,767,Bananarchist
Army Leggy,184,AlphaOne,-184,Army Leggy
ChocolateWarriors,-616,Flush Boys,616,Flush Boys
Power JEM ,-740,fleabitten,740,fleabitten
Blind Plays,531,ChocolateWarriors,-531,Blind Plays
AAAKJ,211,yeet,-211,AAAKJ
Third Mid,255,Power JEM ,-255,Third Mid
Queens Club,-546,YEE,546,YEE
GoKinCobra,-102,IeetChips,102,IeetChips
reference_random,-1289,Team Name,1289,Team Name
my bad,3187,Third Mid,-3187,my bad
reference_checkcall,-82021,Power JEM ,82021,Power JEM 
A.L.O.E.,205,reference_lecture_1,-205,A.L.O.E.
Third Mid,924,reference_lecture_1,-924,Third Mid
<^-^>,1553,ChocolateWarriors,-1553,<^-^>
BadBeatBot,-3968,AlphaFish,3968,AlphaFish
Queens Club,-397,Daniel Negreanu,397,Daniel Negreanu
CC Star,-1067,preflop all in,1067,preflop all in
Power JEM ,-315,IeetChips,315,IeetChips
Hurrikeynes,-595,AAAKJ,595,AAAKJ
GoKinCobra,1320,yeet,-1320,GoKinCobra
reference_lecture_2,-170,IeetChips,170,IeetChips
TeamRocket,-4040,reference_staff,4040,reference_staff
Boners '22,-161,fleabitten,161,fleabitten
reference_lecture_1,-995,IeetChips,995,IeetChips
CC Star,-428,YEE,428,YEE
B),-19,SWEET BUT SALTY,19,SWEET BUT SALTY
B),-5,Boners '22,5,Boners '22
ChocolateWarriors,189,No One,-189,ChocolateWarriors
fleabitten,61,YEE,-61,fleabitten
B),1092,player1,-1092,B)
Jeff Lynne,141,Flush Boys,-141,Jeff Lynne
andrew's bots,-620,<^-^>,620,<^-^>
Bananarchist,-199,IeetChips,199,IeetChips
maybenot,187,BluffBot,-187,maybenot
PotHotBot,-544,maybenot,544,maybenot
ChocolateWarriors,-2007,Kappa Sigma C Team,2007,Kappa Sigma C Team
player1,0,AP,0,AP
Army Leggy,2299,testing,-2299,Army Leggy
A.L.O.E.,-457,PokerBrots,457,PokerBrots
player1,-1646,CC Star,1646,CC Star
pls STOP we BROKE,-366,Bananarchist,366,Bananarchist
reference_lecture_1,-691,SWEET BUT SALTY,691,SWEET BUT SALTY
Heffalump Rangers,1849,Kappa Sigma C Team,-1849,Heffalump Rangers
A.L.O.E.,-804,AAAKJ,804,AAAKJ
pkr face,-293,maybenot,293,maybenot
testing,215,andrew's bots,-215,testing
kaonashi,443,pkr face,-443,kaonashi
Heffalump Rangers,921,pkr face,-921,Heffalump Rangers
reference_lecture_1,-11363,reference_staff,11363,reference_staff
ChocolateWarriors,-548,reference_staff,548,reference_staff
preflop all in,1595,player1,-1595,preflop all in
Blind Plays,-97,BadBeatBot,97,BadBeatBot
Jigglybluff,83,<^-^>,-83,Jigglybluff
:),216,AlphaOne,-216,:)
PokerBrots,2187,Icy,-2187,PokerBrots
Diamond Dogs,-1671,B),1671,B)
yeet,-11604,21,11604,21
my bad,10839,Queens Club,-10839,my bad
AlphaFish,4002,21,-4002,AlphaFish
reference_checkcall,-55562,No One,55562,No One
CC Star,-851,preflop all in,851,preflop all in
PokerBrots,-242,AlphaOne,242,AlphaOne
andrew's bots,4772,Queens Club,-4772,andrew's bots
Power JEM ,-3816,andrew's bots,3816,andrew's bots
Flush Boys,249,Power JEM ,-249,Flush Boys
ChocolateWarriors,-709,Icy,709,Icy
21,8052,Queens Club,-8052,21
reference_lecture_2,-2363,my bad,2363,my bad
Daniel Negreanu,176,Heffalump Rangers,-176,Daniel Negreanu
testing,23911,No One,-23911,testing
yeet,947,IeetChips,-947,yeet
TeamRocket,-390,Daniel Negreanu,390,Daniel Negreanu
reference_lecture_2,-2333,Army Leggy,2333,Army Leggy
Third Mid,-254,Team Name,254,Team Name
:),-554,Army Leggy,554,Army Leggy
B),1284,reference_lecture_2,-1284,B)
Bananarchist,47,<^-^>,-47,Bananarchist
<^-^>,124,Third Mid,-124,<^-^>
TeamRocket,622,reference_checkcall,-622,TeamRocket
Power JEM ,-386,Boners '22,386,Boners '22
AAAKJ,417,AlphaFish,-417,AAAKJ
Blind Plays,-30,maybenot,30,maybenot
No One,-509,Blind Plays,509,Blind Plays
No One,-30507,reference_staff,30507,reference_staff
Hurrikeynes,-629,preflop all in,629,preflop all in
player1,-1370,preflop all in,1370,preflop all in
21,2773,ChocolateWarriors,-2773,21
¡WHAM!,532,Daniel Negreanu,-532,¡WHAM!
reference_random,-936,Jeff Lynne,936,Jeff Lynne
pkr face,-2767,Army Leggy,2767,Army Leggy
Heffalump Rangers,9342,reference_checkcall,-9342,Heffalump Rangers
Boners '22,209,yeet,-209,Boners '22
Boners '22,745,No One,-745,Boners '22
PokerBrots,-1397,my bad,1397,my bad
Bananarchist,167,PokerBrots,-167,Bananarchist
PotHotBot,170,yeet,-170,PotHotBot
:),179,CC Star,-179,:)
reference_lecture_1,-877,pls STOP we BROKE,877,pls STOP we BROKE
Hurrikeynes,-273,player1,273,player1
AlphaFish,-517,AlphaOne,517,AlphaOne
AlphaOne,-234,maybenot,234,maybenot
Queens Club,-2993,BluffBot,2993,BluffBot
SWEET BUT SALTY,715,preflop all in,-715,SWEET BUT SALTY
reference_staff,1069,:),-1069,reference_staff
testing,-147,Daniel Negreanu,147,Daniel Negreanu
PokerBrots,-143,Third Mid,143,Third Mid
reference_lecture_2,-280,BadBeatBot,280,BadBeatBot
21,-1079,CC Star,1079,CC Star
Kappa Sigma C Team,-1339,my bad,1339,my bad
pkr face,-892,BluffBot,892,BluffBot
pkr face,-160,A.L.O.E.,160,A.L.O.E.
AP,-5230,Heffalump Rangers,5230,Heffalump Rangers
Boners '22,582,AlphaFish,-582,Boners '22
Kappa Sigma C Team,869,ChocolateWarriors,-869,Kappa Sigma C Team
Diamond Dogs,-3257,testing,3257,testing
Bananarchist,92,Jeff Lynne,-92,Bananarchist
pkr face,-278,Jigglybluff,278,Jigglybluff
reference_checkcall,-9804,AlphaFish,9804,AlphaFish
Power JEM ,-618,pls STOP we BROKE,618,pls STOP we BROKE
Third Mid,222,YEE,-222,Third Mid
Daniel Negreanu,-3262,my bad,3262,my bad
Diamond Dogs,806,No One,-806,Diamond Dogs
PokerBrots,9743,Queens Club,-9743,PokerBrots
SWEET BUT SALTY,806,player1,-806,SWEET BUT SALTY
pls STOP we BROKE,-2899,my bad,2899,my bad
Heffalump Rangers,-336,Diamond Dogs,336,Diamond Dogs
reference_staff,-437,YEE,437,YEE
Blind Plays,-405,preflop all in,405,preflop all in
B),1710,Blind Plays,-1710,B)
reference_lecture_1,-11475,Icy,11475,Icy
Boners '22,63,GoKinCobra,-63,Boners '22
Hurrikeynes,-671,Jigglybluff,671,Jigglybluff
Bananarchist,-29,YEE,29,YEE
reference_lecture_2,995,preflop all in,-995,reference_lecture_2
my bad,8534,reference_lecture_1,-8534,my bad
Jigglybluff,709,preflop all in,-709,Jigglybluff
testing,-260,AAAKJ,260,AAAKJ
pls STOP we BROKE,601,Power JEM ,-601,pls STOP we BROKE
yeet,-3269,Heffalump Rangers,3269,Heffalump Rangers
reference_staff,-59,fleabitten,59,fleabitten
Third Mid,85,GoKinCobra,-85,Third Mid
LadyMooseLizardPhi,415,preflop all in,-415,LadyMooseLizardPhi
my bad,-45,maybenot,45,maybenot
21,-145,kaonashi,145,kaonashi
Daniel Negreanu,-548,PotHotBot,548,PotHotBot
Power JEM ,-1221,IeetChips,1221,IeetChips
Hurrikeynes,-345,reference_lecture_1,345,reference_lecture_1
Third Mid,-695,kaonashi,695,kaonashi
TeamRocket,-1634,pkr face,1634,pkr face
Boners '22,-3677,testing,3677,testing
Third Mid,208,TeamRocket,-208,Third Mid
reference_checkcall,-7631,andrew's bots,7631,andrew's bots
reference_lecture_2,-22,Blind Plays,22,Blind Plays
AlphaOne,234,GoKinCobra,-234,AlphaOne
GoKinCobra,-63,maybenot,63,maybenot
player1,-845,pls STOP we BROKE,845,pls STOP we BROKE
Icy,-295,fleabitten,295,fleabitten
Diamond Dogs,209,Army Leggy,-209,Diamond Dogs
BluffBot,-346,Jigglybluff,346,Jigglybluff
Blind Plays,-375,BadBeatBot,375,BadBeatBot
kaonashi,-169,maybenot,169,maybenot
pls STOP we BROKE,-1923,GoKinCobra,1923,GoKinCobra
BadBeatBot,628,AlphaFish,-628,BadBeatBot
TeamRocket,-213,BluffBot,213,BluffBot
player1,-2638,reference_lecture_2,2638,reference_lecture_2
Daniel Negreanu,692,Hurrikeynes,-692,Daniel Negreanu
Diamond Dogs,-231,PotHotBot,231,PotHotBot
yeet,-224,SWEET BUT SALTY,224,SWEET BUT SALTY
Power JEM ,-1474,B),1474,B)
yeet,-334,Boners '22,334,Boners '22
ChocolateWarriors,-1002,Heffalump Rangers,1002,Heffalump Rangers
Jigglybluff,115,Army Leggy,-115,Jigglybluff
AP,-114,reference_random,114,reference_random
kaonashi,-232,AAAKJ,232,AAAKJ
A.L.O.E.,-2386,reference_lecture_2,2386,reference_lecture_2
fleabitten,52,<^-^>,-52,fleabitten
BadBeatBot,243,Team Name,-243,BadBeatBot
Jigglybluff,218,BluffBot,-218,Jigglybluff
Boners '22,-3517,Queens Club,3517,Queens Club
yeet,-238,AAAKJ,238,AAAKJ
Daniel Negreanu,1243,reference_checkcall,-1243,Daniel Negreanu
Icy,-194,YEE,194,YEE
Jigglybluff,942,reference_checkcall,-942,Jigglybluff
AAAKJ,218,pls STOP we BROKE,-218,AAAKJ
kaonashi,-798,preflop all in,798,preflop all in
Third Mid,-684,kaonashi,684,kaonashi
BadBeatBot,617,Kappa Sigma C Team,-617,BadBeatBot
Army Leggy,-109,maybenot,109,maybenot
GoKinCobra,-83,maybenot,83,maybenot
kaonashi,102,BadBeatBot,-102,kaonashi
SWEET BUT SALTY,361,Queens Club,-361,SWEET BUT SALTY
yeet,-1863,Army Leggy,1863,Army Leggy
¡WHAM!,-484,Boners '22,484,Boners '22
21,19,Flush Boys,-19,21
Team Name,196,Diamond Dogs,-196,Team Name
IeetChips,0,Daniel Negreanu,0,IeetChips
¡WHAM!,1258,ChocolateWarriors,-1258,¡WHAM!
PokerBrots,-216,BadBeatBot,216,BadBeatBot
reference_lecture_2,-284,Diamond Dogs,284,Diamond Dogs
PokerBrots,-243,Team Name,243,Team Name
AP,-680,pls STOP we BROKE,680,pls STOP we BROKE
maybenot,411,Kappa Sigma C Team,-411,maybenot
yeet,-2847,andrew's bots,2847,andrew's bots
TeamRocket,98,GoKinCobra,-98,TeamRocket
Blind Plays,-1,A.L.O.E.,1,A.L.O.E.
PotHotBot,-190,IeetChips,190,IeetChips
preflop all in,999,Flush Boys,-999,preflop all in
Army Leggy,1733,reference_staff,-1733,Army Leggy
Hurrikeynes,-691,Blind Plays,691,Blind Plays
IeetChips,-247,AAAKJ,247,AAAKJ
CC Star,-1337,AlphaFish,1337,AlphaFish
AAAKJ,198,pls STOP we BROKE,-198,AAAKJ
¡WHAM!,-333,AAAKJ,333,AAAKJ
AlphaOne,446,pls STOP we BROKE,-446,AlphaOne
YEE,671,Queens Club,-671,YEE
AP,146,Heffalump Rangers,-146,AP
my bad,-293,pls STOP we BROKE,293,pls STOP we BROKE
my bad,1447,IeetChips,-1447,my bad
B),722,21,-722,B)
AlphaFish,-319,:),319,:)
Power JEM ,-2513,Army Leggy,2513,Army Leggy
AP,-369,BluffBot,369,BluffBot
BluffBot,1085,AAAKJ,-1085,BluffBot
Jigglybluff,377,Daniel Negreanu,-377,Jigglybluff
TeamRocket,102,Daniel Negreanu,-102,TeamRocket
BadBeatBot,75,Army Leggy,-75,BadBeatBot
kaonashi,296,Icy,-296,kaonashi
pls STOP we BROKE,179,PokerBrots,-179,pls STOP we BROKE
GoKinCobra,-27,maybenot,27,maybenot
yeet,17293,TeamRocket,-17293,yeet
Daniel Negreanu,-2199,my bad,2199,my bad
maybenot,265,AlphaFish,-265,maybenot
AAAKJ,171,SWEET BUT SALTY,-171,AAAKJ
Diamond Dogs,-399,A.L.O.E.,399,A.L.O.E.
CC Star,1324,Hurrikeynes,-1324,CC Star
reference_lecture_2,1042,ChocolateWarriors,-1042,reference_lecture_2
ChocolateWarriors,-612,Boners '22,612,Boners '22
Flush Boys,-312,YEE,312,YEE
Jeff Lynne,387,reference_lecture_2,-387,Jeff Lynne
reference_lecture_1,-963,Jigglybluff,963,Jigglybluff
andrew's bots,-102,Third Mid,102,Third Mid
yeet,-284,Jeff Lynne,284,Jeff Lynne
CC Star,30,preflop all in,-30,CC Star
YEE,471,Queens Club,-471,YEE
Boners '22,57,maybenot,-57,Boners '22
SWEET BUT SALTY,78,Jigglybluff,-78,SWEET BUT SALTY
Jeff Lynne,172,Diamond Dogs,-172,Jeff Lynne
player1,-1105,Bananarchist,1105,Bananarchist
maybenot,179,Icy,-179,maybenot
Diamond Dogs,666,AP,-666,Diamond Dogs
Daniel Negreanu,569,Kappa Sigma C Team,-569,Daniel Negreanu
A.L.O.E.,-1192,testing,1192,testing
TeamRocket,753,AP,-753,TeamRocket
yeet,-2064,GoKinCobra,2064,GoKinCobra
Bananarchist,-128,Team Name,128,Team Name
player1,-1173,Flush Boys,1173,Flush Boys
LadyMooseLizardPhi,30,ChocolateWarriors,-30,LadyMooseLizardPhi
LadyMooseLizardPhi,-755,pkr face,755,pkr face
21,27646,reference_random,-27646,21
Hurrikeynes,-476,A.L.O.E.,476,A.L.O.E.
reference_staff,-113,Army Leggy,113,Army Leggy
:),437,CC Star,-437,:)
¡WHAM!,284,CC Star,-284,¡WHAM!
AlphaFish,6053,Icy,-6053,AlphaFish
YEE,539,reference_staff,-539,YEE
¡WHAM!,598,player1,-598,¡WHAM!
<^-^>,3108,Blind Plays,-3108,<^-^>
B),1083,Diamond Dogs,-1083,B)
Team Name,31,Blind Plays,-31,Team Name
LadyMooseLizardPhi,-1735,B),1735,B)
andrew's bots,-127,Jeff Lynne,127,Jeff Lynne
player1,-2379,CC Star,2379,CC Star
AlphaFish,-281,Flush Boys,281,Flush Boys
LadyMooseLizardPhi,-233,IeetChips,233,IeetChips
Boners '22,-2471,Army Leggy,2471,Army Leggy
fleabitten,34,GoKinCobra,-34,fleabitten
B),1978,Bananarchist,-1978,B)
AlphaOne,439,Army Leggy,-439,AlphaOne
Kappa Sigma C Team,4473,reference_staff,-4473,Kappa Sigma C Team
PotHotBot,-662,BluffBot,662,BluffBot
Third Mid,258,reference_staff,-258,Third Mid
IeetChips,-4,fleabitten,4,fleabitten
player1,-796,reference_checkcall,796,reference_checkcall
Army Leggy,-371,pls STOP we BROKE,371,pls STOP we BROKE
Diamond Dogs,-231,IeetChips,231,IeetChips
PotHotBot,307,Boners '22,-307,PotHotBot
yeet,141,BluffBot,-141,yeet
Diamond Dogs,-599,BluffBot,599,BluffBot
YEE,-408,SWEET BUT SALTY,408,SWEET BUT SALTY
fleabitten,153,Army Leggy,-153,fleabitten
Team Name,-943,Icy,943,Icy
andrew's bots,4505,Blind Plays,-4505,andrew's bots
reference_lecture_2,5770,Icy,-5770,reference_lecture_2
Blind Plays,-391,SWEET BUT SALTY,391,SWEET BUT SALTY
ChocolateWarriors,-2128,reference_lecture_2,2128,reference_lecture_2
fleabitten,79,AAAKJ,-79,fleabitten
YEE,102,ChocolateWarriors,-102,YEE
yeet,1191,AP,-1191,yeet
Jigglybluff,347,AAAKJ,-347,Jigglybluff
yeet,-450,TeamRocket,450,TeamRocket
PotHotBot,464,<^-^>,-464,PotHotBot
A.L.O.E.,-6403,No One,6403,No One
BadBeatBot,389,A.L.O.E.,-389,BadBeatBot
maybenot,21,Jeff Lynne,-21,maybenot
Daniel Negreanu,112,Boners '22,-112,Daniel Negreanu
Kappa Sigma C Team,-1623,CC Star,1623,CC Star
Flush Boys,-202,SWEET BUT SALTY,202,SWEET BUT SALTY
AAAKJ,628,my bad,-628,AAAKJ
reference_lecture_1,-907,Boners '22,907,Boners '22
testing,-332,IeetChips,332,IeetChips
B),1546,Heffalump Rangers,-1546,B)
<^-^>,-413,Third Mid,413,Third Mid
LadyMooseLizardPhi,-4057,andrew's bots,4057,andrew's bots
reference_lecture_1,-949,kaonashi,949,kaonashi
Power JEM ,-1140,Third Mid,1140,Third Mid
IeetChips,-1044,reference_random,1044,reference_random
yeet,642,ChocolateWarriors,-642,yeet
<^-^>,-157,YEE,157,YEE
Hurrikeynes,-856,Boners '22,856,Boners '22
testing,2372,CC Star,-2372,testing
kaonashi,839,No One,-839,kaonashi
Kappa Sigma C Team,-265,GoKinCobra,265,GoKinCobra
kaonashi,365,Power JEM ,-365,kaonashi
AAAKJ,131,Kappa Sigma C Team,-131,AAAKJ
Hurrikeynes,-533,Power JEM ,533,Power JEM 
Hurrikeynes,-1366,CC Star,1366,CC Star
BluffBot,187,Team Name,-187,BluffBot
Diamond Dogs,-204,SWEET BUT SALTY,204,SWEET BUT SALTY
AlphaOne,-1513,Heffalump Rangers,1513,Heffalump Rangers
yeet,-84,BluffBot,84,BluffBot
maybenot,962,reference_lecture_1,-962,maybenot
LadyMooseLizardPhi,227,andrew's bots,-227,LadyMooseLizardPhi
pkr face,-429,Diamond Dogs,429,Diamond Dogs
maybenot,143,CC Star,-143,maybenot
PotHotBot,-740,AAAKJ,740,AAAKJ
player1,-869,AAAKJ,869,AAAKJ
BluffBot,23,GoKinCobra,-23,BluffBot
Team Name,329,pkr face,-329,Team Name
Jeff Lynne,-1367,GoKinCobra,1367,GoKinCobra
Bananarchist,1,Blind Plays,-1,Bananarchist
testing,2833,21,-2833,testing
No One,-621,SWEET BUT SALTY,621,SWEET BUT SALTY
AAAKJ,223,Bananarchist,-223,AAAKJ
Flush Boys,-91,Bananarchist,91,Bananarchist
Icy,-3690,my bad,3690,my bad
reference_lecture_1,444,Hurrikeynes,-444,reference_lecture_1
AlphaOne,190,YEE,-190,AlphaOne
<^-^>,2580,Flush Boys,-2580,<^-^>
my bad,6997,Blind Plays,-6997,my bad
preflop all in,529,Team Name,-529,preflop all in
Third Mid,221,21,-221,Third Mid
Team Name,6,B),-6,Team Name
reference_lecture_2,-2304,pkr face,2304,pkr face
reference_lecture_2,3728,¡WHAM!,-3728,reference_lecture_2
Heffalump Rangers,1681,YEE,-1681,Heffalump Rangers
<^-^>,354,PotHotBot,-354,<^-^>
Heffalump Rangers,18048,reference_random,-18048,Heffalump Rangers
yeet,-8751,21,8751,21
kaonashi,-218,Jigglybluff,218,Jigglybluff
preflop all in,1452,player1,-1452,preflop all in
Jigglybluff,319,fleabitten,-319,Jigglybluff
<^-^>,26791,No One,-26791,<^-^>
Diamond Dogs,-287,Third Mid,287,Third Mid
Power JEM ,-842,pkr face,842,pkr face
Jigglybluff,101,Army Leggy,-101,Jigglybluff
Icy,-235,Third Mid,235,Third Mid
Third Mid,497,¡WHAM!,-497,Third Mid
YEE,252,Flush Boys,-252,YEE
player1,-1500,21,1500,21
reference_lecture_2,1170,ChocolateWarriors,-1170,reference_lecture_2
pkr face,-102,Bananarchist,102,Bananarchist
reference_staff,5459,<^-^>,-5459,reference_staff
Jigglybluff,150,reference_lecture_2,-150,Jigglybluff
Blind Plays,-388,kaonashi,388,kaonashi
pkr face,-312,BadBeatBot,312,BadBeatBot
Power JEM ,-271,YEE,271,YEE
reference_checkcall,-3193,CC Star,3193,CC Star
BluffBot,347,Army Leggy,-347,BluffBot
ChocolateWarriors,-970,:),970,:)
AP,-419,PotHotBot,419,PotHotBot
Icy,-192,SWEET BUT SALTY,192,SWEET BUT SALTY
Diamond Dogs,888,player1,-888,Diamond Dogs
21,-1688,testing,1688,testing
Bananarchist,753,Hurrikeynes,-753,Bananarchist
LadyMooseLizardPhi,972,reference_checkcall,-972,LadyMooseLizardPhi
my bad,1328,testing,-1328,my bad
Hurrikeynes,-693,YEE,693,YEE
Team Name,259,PokerBrots,-259,Team Name
PotHotBot,-51,reference_checkcall,51,reference_checkcall
B),469,Kappa Sigma C Team,-469,B)
Blind Plays,-3743,pkr face,3743,pkr face
Diamond Dogs,861,reference_lecture_1,-861,Diamond Dogs
pls STOP we BROKE,460,Third Mid,-460,pls STOP we BROKE
:),1055,reference_random,-1055,:)
Jigglybluff,270,Team Name,-270,Jigglybluff
reference_lecture_1,-13107,preflop all in,13107,preflop all in
TeamRocket,1130,reference_checkcall,-1130,TeamRocket
kaonashi,246,BluffBot,-246,kaonashi
kaonashi,729,AP,-729,kaonashi
player1,-868,:),868,:)
Daniel Negreanu,-223,Third Mid,223,Third Mid
Flush Boys,536,Queens Club,-536,Flush Boys
B),-262,:),262,:)
Diamond Dogs,-843,PokerBrots,843,PokerBrots
PotHotBot,-279,Jigglybluff,279,Jigglybluff
LadyMooseLizardPhi,424,CC Star,-424,LadyMooseLizardPhi
:),276,LadyMooseLizardPhi,-276,:)
YEE,1,TeamRocket,-1,YEE
reference_lecture_1,-913,SWEET BUT SALTY,913,SWEET BUT SALTY
PotHotBot,600,Third Mid,-600,PotHotBot
Queens Club,-548,:),548,:)
reference_checkcall,-33625,21,33625,21
TeamRocket,884,reference_checkcall,-884,TeamRocket
No One,-634,LadyMooseLizardPhi,634,LadyMooseLizardPhi
Bananarchist,420,:),-420,Bananarchist
<^-^>,-482,maybenot,482,maybenot
PotHotBot,508,Team Name,-508,PotHotBot
maybenot,259,:),-259,maybenot
Heffalump Rangers,-3758,AlphaFish,3758,AlphaFish
YEE,90,BluffBot,-90,YEE
my bad,10401,No One,-10401,my bad
AP,-21,YEE,21,YEE
Team Name,-534,SWEET BUT SALTY,534,SWEET BUT SALTY
<^-^>,1798,Blind Plays,-1798,<^-^>
Daniel Negreanu,10,Jeff Lynne,-10,Daniel Negreanu
yeet,-178,Third Mid,178,Third Mid
AAAKJ,144,Daniel Negreanu,-144,AAAKJ
Team Name,-612,pls STOP we BROKE,612,pls STOP we BROKE
Kappa Sigma C Team,2743,player1,-2743,Kappa Sigma C Team
AlphaOne,325,Power JEM ,-325,AlphaOne
reference_lecture_2,555,PokerBrots,-555,reference_lecture_2
Power JEM ,-3013,BluffBot,3013,BluffBot
reference_lecture_1,-211,Team Name,211,Team Name
pkr face,27287,No One,-27287,pkr face
Power JEM ,1012,Hurrikeynes,-1012,Power JEM 
kaonashi,-1417,my bad,1417,my bad
pkr face,-262,IeetChips,262,IeetChips
:),213,Diamond Dogs,-213,:)
Boners '22,24,testing,-24,Boners '22
Hurrikeynes,-733,A.L.O.E.,733,A.L.O.E.
Army Leggy,356,kaonashi,-356,Army Leggy
A.L.O.E.,795,ChocolateWarriors,-795,A.L.O.E.
reference_lecture_1,-46809,BluffBot,46809,BluffBot
GoKinCobra,2290,pkr face,-2290,GoKinCobra
pls STOP we BROKE,-518,SWEET BUT SALTY,518,SWEET BUT SALTY
reference_lecture_1,-1355,Jeff Lynne,1355,Jeff Lynne
Blind Plays,-65,Flush Boys,65,Flush Boys
reference_random,-1143,¡WHAM!,1143,¡WHAM!
pkr face,15001,reference_random,-15001,pkr face
A.L.O.E.,-934,Jeff Lynne,934,Jeff Lynne
Blind Plays,853,reference_random,-853,Blind Plays
Flush Boys,-1915,Icy,1915,Icy
CC Star,-300,SWEET BUT SALTY,300,SWEET BUT SALTY
21,1500,AP,-1500,21
AlphaFish,-2030,andrew's bots,2030,andrew's bots
reference_checkcall,-11279,testing,11279,testing
SWEET BUT SALTY,198,pls STOP we BROKE,-198,SWEET BUT SALTY
Third Mid,-1285,AlphaFish,1285,AlphaFish
Boners '22,429,ChocolateWarriors,-429,Boners '22
ChocolateWarriors,-1522,21,1522,21
Heffalump Rangers,574,A.L.O.E.,-574,Heffalump Rangers
Heffalump Rangers,5182,fleabitten,-5182,Heffalump Rangers
BluffBot,-97,BadBeatBot,97,BadBeatBot
AlphaFish,-942,B),942,B)
reference_lecture_1,-521,Blind Plays,521,Blind Plays
PotHotBot,267,GoKinCobra,-267,PotHotBot
pls STOP we BROKE,10,TeamRocket,-10,pls STOP we BROKE
Heffalump Rangers,-283,pls STOP we BROKE,283,pls STOP we BROKE
B),1092,player1,-1092,B)
<^-^>,5837,Boners '22,-5837,<^-^>
preflop all in,1136,Icy,-1136,preflop all in
Boners '22,1185,Power JEM ,-1185,Boners '22
AP,-712,:),712,:)
CC Star,19896,No One,-19896,CC Star
PokerBrots,504,kaonashi,-504,PokerBrots
Army Leggy,2385,pkr face,-2385,Army Leggy
reference_checkcall,-775,BadBeatBot,775,BadBeatBot
Diamond Dogs,-435,Third Mid,435,Third Mid
pkr face,259,AlphaOne,-259,pkr face
IeetChips,223,AlphaFish,-223,IeetChips
¡WHAM!,377,BluffBot,-377,¡WHAM!
AlphaFish,175,Army Leggy,-175,AlphaFish
my bad,917,Kappa Sigma C Team,-917,my bad
CC Star,-5820,pkr face,5820,pkr face
Daniel Negreanu,-323,pls STOP we BROKE,323,pls STOP we BROKE
