team_a_name,team_a_score,team_b_name,team_b_score,winner
Team Name,-1114,CC Star,1114,CC Star
Daniel Negreanu,3,IeetChips,-3,Daniel Negreanu
pls STOP we BROKE,-230,Daniel Negreanu,230,Daniel Negreanu
YEE,614,LadyMooseLizardPhi,-614,YEE
Kappa Sigma C Team,-673,Jeff Lynne,673,Jeff Lynne
Icy,806,A.L.O.E.,-806,Icy
reference_plus,-268,kaonashi,268,kaonashi
Daniel Negreanu,376,Heffalump Rangers,-376,Daniel Negreanu
kaonashi,710,Hurrikeynes,-710,kaonashi
GoKinCobra,3535,No One,-3535,GoKinCobra
ChocolateWarriors,-840,<^-^>,840,<^-^>
YEE,937,B),-937,YEE
yeet,19776,reference_random,-19776,yeet
preflop all in,970,PokerBrots,-970,preflop all in
PokerBrots,296,B),-296,PokerBrots
reference_checkcall,-9726,testing,9726,testing
Power JEM ,-98,Diamond Dogs,98,Diamond Dogs
Team Name,-533,fleabitten,533,fleabitten
¡WHAM!,-392,AlphaOne,392,AlphaOne
BadBeatBot,-10,Flush Boys,10,Flush Boys
IeetChips,283,my bad,-283,IeetChips
BluffBot,29008,reference_random,-29008,BluffBot
Heffalump Rangers,-534,IeetChips,534,IeetChips
andrew's bots,1232,Third Mid,-1232,andrew's bots
testing,-221,BadBeatBot,221,BadBeatBot
PokerBrots,-524,Diamond Dogs,524,Diamond Dogs
reference_checkcall,-109,IeetChips,109,IeetChips
Boners '22,-19375,reference_staff,19375,reference_staff
Jeff Lynne,-157,reference_plus,157,reference_plus
preflop all in,416,Power JEM ,-416,preflop all in
IeetChips,-892,pkr face,892,pkr face
maybenot,225,LadyMooseLizardPhi,-225,maybenot
Jigglybluff,104,Icy,-104,Jigglybluff
Boners '22,890,reference_checkcall,-890,Boners '22
IeetChips,-152,reference_checkcall,152,reference_checkcall
SWEET BUT SALTY,1065,player1,-1065,SWEET BUT SALTY
reference_random,-15486,reference_lecture_2,15486,reference_lecture_2
AlphaOne,649,Hurrikeynes,-649,AlphaOne
Jigglybluff,780,reference_random,-780,Jigglybluff
¡WHAM!,516,Hurrikeynes,-516,¡WHAM!
PotHotBot,6389,No One,-6389,PotHotBot
reference_staff,8514,reference_checkcall,-8514,reference_staff
pls STOP we BROKE,115,reference_staff,-115,pls STOP we BROKE
21,238,GoKinCobra,-238,21
maybenot,214,<^-^>,-214,maybenot
fleabitten,812,reference_random,-812,fleabitten
maybenot,195,reference_plus,-195,maybenot
Boners '22,260,LadyMooseLizardPhi,-260,Boners '22
andrew's bots,1780,Icy,-1780,andrew's bots
PotHotBot,1168,reference_checkcall,-1168,PotHotBot
BluffBot,-739,Daniel Negreanu,739,Daniel Negreanu
AP,128,testing,-128,AP
Kappa Sigma C Team,-357,preflop all in,357,preflop all in
¡WHAM!,-384,TeamRocket,384,TeamRocket
LadyMooseLizardPhi,802,player1,-802,LadyMooseLizardPhi
reference_lecture_1,-962,AlphaOne,962,AlphaOne
testing,2734,Blind Plays,-2734,testing
SWEET BUT SALTY,816,AlphaFish,-816,SWEET BUT SALTY
AlphaOne,843,reference_lecture_1,-843,AlphaOne
fleabitten,77,andrew's bots,-77,fleabitten
¡WHAM!,137,reference_lecture_2,-137,¡WHAM!
BluffBot,-489,reference_plus,489,reference_plus
testing,-1189,andrew's bots,1189,andrew's bots
reference_random,-857,SWEET BUT SALTY,857,SWEET BUT SALTY
reference_lecture_1,-10665,Army Leggy,10665,Army Leggy
IeetChips,-6,Jigglybluff,6,Jigglybluff
GoKinCobra,-201,pls STOP we BROKE,201,pls STOP we BROKE
yeet,-5796,testing,5796,testing
player1,-861,Jigglybluff,861,Jigglybluff
Power JEM ,3431,AlphaFish,-3431,Power JEM 
andrew's bots,-141,TeamRocket,141,TeamRocket
YEE,789,Queens Club,-789,YEE
Boners '22,-23850,Icy,23850,Icy
Team Name,-254,21,254,21
AAAKJ,53,Blind Plays,-53,AAAKJ
Third Mid,233,LadyMooseLizardPhi,-233,Third Mid
LadyMooseLizardPhi,-754,Boners '22,754,Boners '22
preflop all in,-704,Boners '22,704,Boners '22
Heffalump Rangers,-273,Boners '22,273,Boners '22
reference_lecture_2,22703,Boners '22,-22703,reference_lecture_2
preflop all in,30,Kappa Sigma C Team,-30,preflop all in
reference_lecture_2,5031,player1,-5031,reference_lecture_2
AlphaOne,349,Hurrikeynes,-349,AlphaOne
Hurrikeynes,0,AP,0,AP
my bad,9419,:),-9419,my bad
yeet,-2055,my bad,2055,my bad
yeet,-277,Daniel Negreanu,277,Daniel Negreanu
Kappa Sigma C Team,5080,Flush Boys,-5080,Kappa Sigma C Team
Hurrikeynes,-751,Bananarchist,751,Bananarchist
AlphaOne,7,IeetChips,-7,AlphaOne
21,86,Flush Boys,-86,21
Diamond Dogs,800,A.L.O.E.,-800,Diamond Dogs
YEE,172,Diamond Dogs,-172,YEE
Third Mid,290,TeamRocket,-290,Third Mid
fleabitten,-1150,Icy,1150,Icy
LadyMooseLizardPhi,-45,BadBeatBot,45,BadBeatBot
player1,-925,¡WHAM!,925,¡WHAM!
PotHotBot,196,Icy,-196,PotHotBot
Icy,3397,player1,-3397,Icy
Team Name,1154,preflop all in,-1154,Team Name
Icy,-61,maybenot,61,maybenot
21,-75,SWEET BUT SALTY,75,SWEET BUT SALTY
B),-1201,AAAKJ,1201,AAAKJ
Queens Club,-1466,Army Leggy,1466,Army Leggy
reference_random,-1496,preflop all in,1496,preflop all in
PotHotBot,156,SWEET BUT SALTY,-156,PotHotBot
yeet,-2063,B),2063,B)
yeet,-3095,Icy,3095,Icy
pkr face,9141,reference_lecture_1,-9141,pkr face
Jeff Lynne,-630,CC Star,630,CC Star
fleabitten,1540,B),-1540,fleabitten
player1,-660,AlphaFish,660,AlphaFish
AlphaFish,146,<^-^>,-146,AlphaFish
testing,-173,kaonashi,173,kaonashi
GoKinCobra,690,pkr face,-690,GoKinCobra
Flush Boys,4992,No One,-4992,Flush Boys
andrew's bots,-1056,BluffBot,1056,BluffBot
No One,535,Power JEM ,-535,No One
SWEET BUT SALTY,21,GoKinCobra,-21,SWEET BUT SALTY
Jeff Lynne,-161,21,161,21
PotHotBot,1957,B),-1957,PotHotBot
Third Mid,204,Blind Plays,-204,Third Mid
my bad,1912,Diamond Dogs,-1912,my bad
Heffalump Rangers,-368,Diamond Dogs,368,Diamond Dogs
preflop all in,1044,reference_lecture_2,-1044,preflop all in
CC Star,2476,IeetChips,-2476,CC Star
GoKinCobra,335,kaonashi,-335,GoKinCobra
Jeff Lynne,135,CC Star,-135,Jeff Lynne
Hurrikeynes,-724,reference_plus,724,reference_plus
Boners '22,-678,GoKinCobra,678,GoKinCobra
reference_lecture_2,-167,AAAKJ,167,AAAKJ
pls STOP we BROKE,4384,No One,-4384,pls STOP we BROKE
¡WHAM!,-253,kaonashi,253,kaonashi
Heffalump Rangers,-2214,B),2214,B)
:),-218,YEE,218,YEE
Diamond Dogs,-289,21,289,21
reference_staff,15744,Boners '22,-15744,reference_staff
¡WHAM!,466,testing,-466,¡WHAM!
Third Mid,-398,PotHotBot,398,PotHotBot
AlphaFish,169,Power JEM ,-169,AlphaFish
GoKinCobra,-410,testing,410,testing
AlphaFish,275,<^-^>,-275,AlphaFish
Jigglybluff,88,Flush Boys,-88,Jigglybluff
Team Name,-411,TeamRocket,411,TeamRocket
AP,-3267,<^-^>,3267,<^-^>
LadyMooseLizardPhi,-122,maybenot,122,maybenot
kaonashi,22,maybenot,-22,kaonashi
¡WHAM!,-274,Jeff Lynne,274,Jeff Lynne
andrew's bots,-105,TeamRocket,105,TeamRocket
fleabitten,-308,AlphaFish,308,AlphaFish
Diamond Dogs,389,A.L.O.E.,-389,Diamond Dogs
<^-^>,-183,maybenot,183,maybenot
Jeff Lynne,-147,AlphaOne,147,AlphaOne
Third Mid,102,AlphaFish,-102,Third Mid
testing,1004,player1,-1004,testing
PokerBrots,-206,Icy,206,Icy
IeetChips,559,player1,-559,IeetChips
yeet,-259,PotHotBot,259,PotHotBot
reference_lecture_1,-1173,PotHotBot,1173,PotHotBot
Army Leggy,-307,Daniel Negreanu,307,Daniel Negreanu
B),1995,yeet,-1995,B)
CC Star,-740,Army Leggy,740,Army Leggy
:),738,AP,-738,:)
YEE,5,IeetChips,-5,YEE
pls STOP we BROKE,343,Army Leggy,-343,pls STOP we BROKE
pls STOP we BROKE,248,<^-^>,-248,pls STOP we BROKE
maybenot,195,LadyMooseLizardPhi,-195,maybenot
reference_checkcall,-835,AlphaOne,835,AlphaOne
PokerBrots,-2833,reference_lecture_2,2833,reference_lecture_2
A.L.O.E.,-576,Jigglybluff,576,Jigglybluff
Third Mid,-81,AAAKJ,81,AAAKJ
reference_plus,-522,:),522,:)
pls STOP we BROKE,-542,reference_plus,542,reference_plus
AAAKJ,133,Icy,-133,AAAKJ
reference_checkcall,-763,GoKinCobra,763,GoKinCobra
Jeff Lynne,-146,AlphaFish,146,AlphaFish
AlphaFish,-630,PotHotBot,630,PotHotBot
Power JEM ,-578,GoKinCobra,578,GoKinCobra
:),4934,No One,-4934,:)
A.L.O.E.,671,ChocolateWarriors,-671,A.L.O.E.
Kappa Sigma C Team,-16626,<^-^>,16626,<^-^>
GoKinCobra,265,Heffalump Rangers,-265,GoKinCobra
Flush Boys,41,testing,-41,Flush Boys
ChocolateWarriors,-623,AAAKJ,623,AAAKJ
Blind Plays,-1767,reference_staff,1767,reference_staff
Daniel Negreanu,718,preflop all in,-718,Daniel Negreanu
Power JEM ,-2875,reference_staff,2875,reference_staff
Diamond Dogs,4727,No One,-4727,Diamond Dogs
testing,-145,A.L.O.E.,145,A.L.O.E.
reference_lecture_2,-481,Jeff Lynne,481,Jeff Lynne
preflop all in,378,Bananarchist,-378,preflop all in
kaonashi,144,reference_lecture_2,-144,kaonashi
reference_staff,-271,¡WHAM!,271,¡WHAM!
maybenot,227,CC Star,-227,maybenot
kaonashi,119,<^-^>,-119,kaonashi
Jigglybluff,314,BluffBot,-314,Jigglybluff
No One,-6192,IeetChips,6192,IeetChips
my bad,2631,Jeff Lynne,-2631,my bad
kaonashi,381,yeet,-381,kaonashi
yeet,-2350,PokerBrots,2350,PokerBrots
Kappa Sigma C Team,-107,BadBeatBot,107,BadBeatBot
TeamRocket,-6025,<^-^>,6025,<^-^>
testing,-112,fleabitten,112,fleabitten
IeetChips,-113,fleabitten,113,fleabitten
andrew's bots,1161,Icy,-1161,andrew's bots
Daniel Negreanu,-15,Flush Boys,15,Flush Boys
Kappa Sigma C Team,-425,AlphaFish,425,AlphaFish
kaonashi,-435,fleabitten,435,fleabitten
AAAKJ,86,pls STOP we BROKE,-86,AAAKJ
Team Name,-49,Diamond Dogs,49,Diamond Dogs
reference_lecture_2,2826,B),-2826,reference_lecture_2
Jigglybluff,915,Queens Club,-915,Jigglybluff
No One,-5856,¡WHAM!,5856,¡WHAM!
Blind Plays,194,Team Name,-194,Blind Plays
PotHotBot,1128,reference_checkcall,-1128,PotHotBot
21,346,Diamond Dogs,-346,21
21,1056,reference_lecture_1,-1056,21
:),-1393,Queens Club,1393,Queens Club
AAAKJ,217,CC Star,-217,AAAKJ
Jigglybluff,52,Boners '22,-52,Jigglybluff
A.L.O.E.,-275,player1,275,player1
YEE,823,BluffBot,-823,YEE
Army Leggy,-1383,preflop all in,1383,preflop all in
Queens Club,6004,Kappa Sigma C Team,-6004,Queens Club
player1,-655,PotHotBot,655,PotHotBot
kaonashi,7,IeetChips,-7,kaonashi
BluffBot,-3160,B),3160,B)
Flush Boys,-447,yeet,447,yeet
CC Star,-224,maybenot,224,maybenot
Jigglybluff,311,AAAKJ,-311,Jigglybluff
IeetChips,124,PokerBrots,-124,IeetChips
B),1278,Army Leggy,-1278,B)
yeet,-3846,pkr face,3846,pkr face
AlphaOne,278,CC Star,-278,AlphaOne
21,1393,reference_random,-1393,21
Daniel Negreanu,-161,reference_plus,161,reference_plus
IeetChips,-1482,Team Name,1482,Team Name
Queens Club,-628,Daniel Negreanu,628,Daniel Negreanu
pls STOP we BROKE,-405,kaonashi,405,kaonashi
reference_lecture_2,299,Team Name,-299,reference_lecture_2
player1,-764,YEE,764,YEE
AP,-5,Hurrikeynes,5,Hurrikeynes
PokerBrots,-271,AlphaFish,271,AlphaFish
PotHotBot,304,Icy,-304,PotHotBot
AP,-757,Queens Club,757,Queens Club
fleabitten,343,preflop all in,-343,fleabitten
IeetChips,-3,SWEET BUT SALTY,3,SWEET BUT SALTY
AlphaOne,506,ChocolateWarriors,-506,AlphaOne
reference_random,-66015,Kappa Sigma C Team,66015,Kappa Sigma C Team
<^-^>,-4040,my bad,4040,my bad
BluffBot,-6298,testing,6298,testing
TeamRocket,808,¡WHAM!,-808,TeamRocket
maybenot,99,Flush Boys,-99,maybenot
fleabitten,189,Third Mid,-189,fleabitten
reference_plus,300,AlphaOne,-300,reference_plus
Icy,3821,TeamRocket,-3821,Icy
Hurrikeynes,-945,Bananarchist,945,Bananarchist
Third Mid,13,AlphaOne,-13,Third Mid
BluffBot,60655,reference_checkcall,-60655,BluffBot
testing,-1256,Army Leggy,1256,Army Leggy
Icy,8778,reference_lecture_1,-8778,Icy
Daniel Negreanu,453,Queens Club,-453,Daniel Negreanu
CC Star,1390,ChocolateWarriors,-1390,CC Star
player1,-2289,andrew's bots,2289,andrew's bots
reference_checkcall,-918,Diamond Dogs,918,Diamond Dogs
reference_lecture_2,1514,Queens Club,-1514,reference_lecture_2
B),-1908,Flush Boys,1908,Flush Boys
maybenot,5282,No One,-5282,maybenot
Heffalump Rangers,146,Power JEM ,-146,Heffalump Rangers
GoKinCobra,320,Power JEM ,-320,GoKinCobra
A.L.O.E.,53,Daniel Negreanu,-53,A.L.O.E.
<^-^>,729,Flush Boys,-729,<^-^>
reference_staff,2100,<^-^>,-2100,reference_staff
reference_lecture_2,2210,Queens Club,-2210,reference_lecture_2
reference_random,-19340,yeet,19340,yeet
<^-^>,-107,Flush Boys,107,Flush Boys
Boners '22,-308,pls STOP we BROKE,308,pls STOP we BROKE
my bad,1518,Jeff Lynne,-1518,my bad
AAAKJ,432,Kappa Sigma C Team,-432,AAAKJ
GoKinCobra,-150,TeamRocket,150,TeamRocket
pls STOP we BROKE,-1614,B),1614,B)
fleabitten,73,Third Mid,-73,fleabitten
preflop all in,2118,reference_random,-2118,preflop all in
reference_lecture_2,10337,:),-10337,reference_lecture_2
pls STOP we BROKE,79,IeetChips,-79,pls STOP we BROKE
Flush Boys,-1070,Icy,1070,Icy
Blind Plays,8,andrew's bots,-8,Blind Plays
Boners '22,10,21,-10,Boners '22
Diamond Dogs,-1217,Army Leggy,1217,Army Leggy
pkr face,207,reference_lecture_2,-207,pkr face
reference_lecture_2,-325,kaonashi,325,kaonashi
reference_checkcall,-52674,BluffBot,52674,BluffBot
Third Mid,-2931,my bad,2931,my bad
<^-^>,1916,reference_staff,-1916,<^-^>
reference_plus,259,Kappa Sigma C Team,-259,reference_plus
BadBeatBot,-41,AlphaOne,41,AlphaOne
YEE,89,<^-^>,-89,YEE
reference_plus,78,PokerBrots,-78,reference_plus
Bananarchist,504,reference_lecture_2,-504,Bananarchist
AlphaFish,6503,No One,-6503,AlphaFish
andrew's bots,21,YEE,-21,andrew's bots
preflop all in,1061,Army Leggy,-1061,preflop all in
Third Mid,187,pkr face,-187,Third Mid
Jigglybluff,475,my bad,-475,Jigglybluff
YEE,2679,B),-2679,YEE
Diamond Dogs,-349,kaonashi,349,kaonashi
Queens Club,-578,yeet,578,yeet
Third Mid,2,Blind Plays,-2,Third Mid
Jigglybluff,1619,B),-1619,Jigglybluff
Hurrikeynes,-564,my bad,564,my bad
B),1816,Power JEM ,-1816,B)
Flush Boys,167,LadyMooseLizardPhi,-167,Flush Boys
AP,-681,kaonashi,681,kaonashi
reference_lecture_2,17881,reference_random,-17881,reference_lecture_2
Diamond Dogs,-170,Bananarchist,170,Bananarchist
testing,-314,<^-^>,314,<^-^>
21,5993,No One,-5993,21
Jeff Lynne,1,Blind Plays,-1,Jeff Lynne
Kappa Sigma C Team,-12913,my bad,12913,my bad
21,-1759,pkr face,1759,pkr face
reference_staff,1248,BadBeatBot,-1248,reference_staff
Queens Club,2383,reference_checkcall,-2383,Queens Club
reference_random,-16382,reference_staff,16382,reference_staff
Army Leggy,2781,yeet,-2781,Army Leggy
PotHotBot,76,21,-76,PotHotBot
SWEET BUT SALTY,790,Team Name,-790,SWEET BUT SALTY
SWEET BUT SALTY,26,pkr face,-26,SWEET BUT SALTY
LadyMooseLizardPhi,241,CC Star,-241,LadyMooseLizardPhi
PokerBrots,364,CC Star,-364,PokerBrots
reference_lecture_1,-940,kaonashi,940,kaonashi
IeetChips,146,A.L.O.E.,-146,IeetChips
BadBeatBot,-49,GoKinCobra,49,GoKinCobra
reference_lecture_1,-10453,Icy,10453,Icy
my bad,5473,<^-^>,-5473,my bad
reference_lecture_1,-9548,pkr face,9548,pkr face
reference_lecture_2,7419,:),-7419,reference_lecture_2
GoKinCobra,-185,YEE,185,YEE
Army Leggy,416,YEE,-416,Army Leggy
<^-^>,11448,:),-11448,<^-^>
YEE,267,TeamRocket,-267,YEE
reference_lecture_2,9526,reference_checkcall,-9526,reference_lecture_2
reference_staff,-4229,my bad,4229,my bad
21,588,Kappa Sigma C Team,-588,21
TeamRocket,753,AP,-753,TeamRocket
Blind Plays,-3,player1,3,player1
reference_checkcall,-980,21,980,21
maybenot,87,Icy,-87,maybenot
AP,-1304,testing,1304,testing
andrew's bots,-108,kaonashi,108,kaonashi
A.L.O.E.,-1014,AlphaOne,1014,AlphaOne
player1,46,BluffBot,-46,player1
pls STOP we BROKE,222,Kappa Sigma C Team,-222,pls STOP we BROKE
Diamond Dogs,748,BluffBot,-748,Diamond Dogs
AP,-1358,<^-^>,1358,<^-^>
Heffalump Rangers,479,TeamRocket,-479,Heffalump Rangers
my bad,44,reference_lecture_2,-44,my bad
Boners '22,408,<^-^>,-408,Boners '22
PokerBrots,4793,BluffBot,-4793,PokerBrots
Daniel Negreanu,-538,pkr face,538,pkr face
pls STOP we BROKE,1414,reference_random,-1414,pls STOP we BROKE
21,267,yeet,-267,21
preflop all in,-354,AlphaFish,354,AlphaFish
AlphaOne,609,Team Name,-609,AlphaOne
andrew's bots,3011,pls STOP we BROKE,-3011,andrew's bots
Jigglybluff,276,AlphaFish,-276,Jigglybluff
Queens Club,4723,TeamRocket,-4723,Queens Club
AlphaFish,-681,Jigglybluff,681,Jigglybluff
YEE,467,Third Mid,-467,YEE
BluffBot,-3830,Army Leggy,3830,Army Leggy
AlphaFish,-175,AAAKJ,175,AAAKJ
Icy,562,Diamond Dogs,-562,Icy
LadyMooseLizardPhi,739,player1,-739,LadyMooseLizardPhi
PokerBrots,-863,GoKinCobra,863,GoKinCobra
maybenot,111,andrew's bots,-111,maybenot
reference_lecture_2,-109,fleabitten,109,fleabitten
AP,-738,maybenot,738,maybenot
my bad,632,andrew's bots,-632,my bad
No One,-10027,ChocolateWarriors,10027,ChocolateWarriors
andrew's bots,2667,¡WHAM!,-2667,andrew's bots
kaonashi,904,Hurrikeynes,-904,kaonashi
PotHotBot,-466,maybenot,466,maybenot
player1,-3306,my bad,3306,my bad
Third Mid,256,Power JEM ,-256,Third Mid
Power JEM ,-124,Daniel Negreanu,124,Daniel Negreanu
A.L.O.E.,159,reference_lecture_1,-159,A.L.O.E.
AP,-1500,Power JEM ,1500,Power JEM 
:),-9,Boners '22,9,Boners '22
No One,459,Blind Plays,-459,No One
reference_checkcall,570,AP,-570,reference_checkcall
Third Mid,-468,maybenot,468,maybenot
Team Name,1424,kaonashi,-1424,Team Name
pkr face,8580,Heffalump Rangers,-8580,pkr face
21,131,A.L.O.E.,-131,21
andrew's bots,1308,AP,-1308,andrew's bots
pkr face,539,reference_staff,-539,pkr face
AAAKJ,212,testing,-212,AAAKJ
IeetChips,487,Queens Club,-487,IeetChips
Team Name,332,PotHotBot,-332,Team Name
A.L.O.E.,2372,No One,-2372,A.L.O.E.
Hurrikeynes,-1332,andrew's bots,1332,andrew's bots
A.L.O.E.,33,reference_staff,-33,A.L.O.E.
testing,810,CC Star,-810,testing
Jeff Lynne,799,<^-^>,-799,Jeff Lynne
Icy,16090,Kappa Sigma C Team,-16090,Icy
Army Leggy,-131,TeamRocket,131,TeamRocket
my bad,2609,player1,-2609,my bad
PokerBrots,-189,Daniel Negreanu,189,Daniel Negreanu
testing,2639,CC Star,-2639,testing
maybenot,214,BluffBot,-214,maybenot
reference_lecture_1,-833,Boners '22,833,Boners '22
AAAKJ,183,PokerBrots,-183,AAAKJ
maybenot,809,preflop all in,-809,maybenot
AAAKJ,942,reference_checkcall,-942,AAAKJ
pls STOP we BROKE,118,reference_lecture_2,-118,pls STOP we BROKE
Power JEM ,212,Bananarchist,-212,Power JEM 
AAAKJ,-341,YEE,341,YEE
pkr face,-293,reference_plus,293,reference_plus
21,37,Jeff Lynne,-37,21
¡WHAM!,728,my bad,-728,¡WHAM!
Daniel Negreanu,593,A.L.O.E.,-593,Daniel Negreanu
B),-1575,Diamond Dogs,1575,Diamond Dogs
AlphaOne,-347,maybenot,347,maybenot
AAAKJ,639,Bananarchist,-639,AAAKJ
maybenot,244,pls STOP we BROKE,-244,maybenot
Bananarchist,750,AP,-750,Bananarchist
IeetChips,-1,YEE,1,YEE
Heffalump Rangers,-269,AlphaFish,269,AlphaFish
Daniel Negreanu,514,Kappa Sigma C Team,-514,Daniel Negreanu
BadBeatBot,-160,reference_lecture_2,160,reference_lecture_2
AAAKJ,160,:),-160,AAAKJ
maybenot,135,:),-135,maybenot
YEE,581,ChocolateWarriors,-581,YEE
LadyMooseLizardPhi,-235,21,235,21
Diamond Dogs,-230,AAAKJ,230,AAAKJ
player1,346,reference_random,-346,player1
PotHotBot,1014,player1,-1014,PotHotBot
kaonashi,449,Icy,-449,kaonashi
No One,-2474,GoKinCobra,2474,GoKinCobra
reference_lecture_2,1058,ChocolateWarriors,-1058,reference_lecture_2
reference_lecture_2,-138,Third Mid,138,Third Mid
reference_lecture_1,-1046,Bananarchist,1046,Bananarchist
Diamond Dogs,-427,21,427,21
¡WHAM!,-303,PotHotBot,303,PotHotBot
Diamond Dogs,-26,BadBeatBot,26,BadBeatBot
Bananarchist,301,yeet,-301,Bananarchist
Queens Club,1601,Hurrikeynes,-1601,Queens Club
Bananarchist,639,preflop all in,-639,Bananarchist
kaonashi,1032,reference_checkcall,-1032,kaonashi
SWEET BUT SALTY,143,testing,-143,SWEET BUT SALTY
andrew's bots,-1746,my bad,1746,my bad
AlphaOne,229,kaonashi,-229,AlphaOne
pkr face,2114,preflop all in,-2114,pkr face
Icy,3101,Queens Club,-3101,Icy
Jigglybluff,720,Team Name,-720,Jigglybluff
reference_lecture_2,-98,AlphaFish,98,AlphaFish
BluffBot,-503,Diamond Dogs,503,Diamond Dogs
Boners '22,-247,AAAKJ,247,AAAKJ
Blind Plays,-1852,reference_staff,1852,reference_staff
Kappa Sigma C Team,-184,Jeff Lynne,184,Jeff Lynne
Kappa Sigma C Team,-23506,Icy,23506,Icy
No One,-5619,AlphaOne,5619,AlphaOne
¡WHAM!,-423,PotHotBot,423,PotHotBot
Heffalump Rangers,-885,No One,885,No One
GoKinCobra,-5353,reference_lecture_2,5353,reference_lecture_2
reference_plus,388,kaonashi,-388,reference_plus
A.L.O.E.,-644,CC Star,644,CC Star
kaonashi,-2107,reference_lecture_2,2107,reference_lecture_2
pls STOP we BROKE,125,CC Star,-125,pls STOP we BROKE
preflop all in,655,Flush Boys,-655,preflop all in
¡WHAM!,-2296,Power JEM ,2296,Power JEM 
<^-^>,-4623,my bad,4623,my bad
Bananarchist,-110,Diamond Dogs,110,Diamond Dogs
Army Leggy,559,Third Mid,-559,Army Leggy
AlphaFish,-164,SWEET BUT SALTY,164,SWEET BUT SALTY
:),-6252,<^-^>,6252,<^-^>
reference_lecture_1,-378,A.L.O.E.,378,A.L.O.E.
21,-1921,reference_staff,1921,reference_staff
reference_checkcall,-1716,No One,1716,No One
Hurrikeynes,-1250,testing,1250,testing
AlphaFish,-335,reference_plus,335,reference_plus
pkr face,-557,GoKinCobra,557,GoKinCobra
reference_lecture_1,-763,fleabitten,763,fleabitten
GoKinCobra,870,LadyMooseLizardPhi,-870,GoKinCobra
preflop all in,-955,Daniel Negreanu,955,Daniel Negreanu
reference_checkcall,-295,player1,295,player1
kaonashi,373,:),-373,kaonashi
kaonashi,-358,SWEET BUT SALTY,358,SWEET BUT SALTY
AP,-1230,Team Name,1230,Team Name
player1,-977,Jeff Lynne,977,Jeff Lynne
Queens Club,-279,kaonashi,279,kaonashi
ChocolateWarriors,-894,Jigglybluff,894,Jigglybluff
Queens Club,215,Bananarchist,-215,Queens Club
¡WHAM!,-52,Jigglybluff,52,Jigglybluff
yeet,-2066,reference_staff,2066,reference_staff
Jeff Lynne,-61,PotHotBot,61,PotHotBot
<^-^>,7762,reference_lecture_1,-7762,<^-^>
Team Name,167,maybenot,-167,Team Name
:),56,Power JEM ,-56,:)
IeetChips,471,ChocolateWarriors,-471,IeetChips
:),-26,AlphaOne,26,AlphaOne
Daniel Negreanu,596,ChocolateWarriors,-596,Daniel Negreanu
AAAKJ,520,BluffBot,-520,AAAKJ
YEE,234,Kappa Sigma C Team,-234,YEE
Diamond Dogs,573,ChocolateWarriors,-573,Diamond Dogs
¡WHAM!,370,YEE,-370,¡WHAM!
andrew's bots,486,reference_lecture_2,-486,andrew's bots
preflop all in,1949,A.L.O.E.,-1949,preflop all in
Daniel Negreanu,740,Hurrikeynes,-740,Daniel Negreanu
AP,-611,AlphaOne,611,AlphaOne
reference_staff,-368,:),368,:)
reference_lecture_1,-4038,Queens Club,4038,Queens Club
Icy,976,CC Star,-976,Icy
<^-^>,4987,CC Star,-4987,<^-^>
kaonashi,-5265,Queens Club,5265,Queens Club
ChocolateWarriors,-1210,Army Leggy,1210,Army Leggy
SWEET BUT SALTY,521,GoKinCobra,-521,SWEET BUT SALTY
LadyMooseLizardPhi,-404,fleabitten,404,fleabitten
pkr face,-181,AlphaFish,181,AlphaFish
pkr face,-411,kaonashi,411,kaonashi
reference_lecture_2,2313,Daniel Negreanu,-2313,reference_lecture_2
CC Star,-416,Diamond Dogs,416,Diamond Dogs
Kappa Sigma C Team,-200,Jigglybluff,200,Jigglybluff
SWEET BUT SALTY,298,Daniel Negreanu,-298,SWEET BUT SALTY
Diamond Dogs,-489,LadyMooseLizardPhi,489,LadyMooseLizardPhi
yeet,662,reference_lecture_1,-662,yeet
reference_lecture_1,-1087,PotHotBot,1087,PotHotBot
andrew's bots,-50,fleabitten,50,fleabitten
reference_lecture_2,-104,maybenot,104,maybenot
GoKinCobra,152,maybenot,-152,GoKinCobra
